id	filename	md5	size	state
2fe5e0b8-1531-45c3-9e60-e6877a3a6655	nationwidechildrens.org_biospecimen.TCGA-B0-5088.xml	513941996d07ce45297bdae01ea3ec80	87533	live
f1f59d71-bdbc-4cf5-b23b-df3eab952820	nationwidechildrens.org_biospecimen.TCGA-08-0344.xml	b387cde3aa2b8644ab6dcb2964a96a66	101327	live
e230d277-b850-488d-902e-9afdcc2dff49	nationwidechildrens.org_biospecimen.TCGA-FF-A7CX.xml	59546f757bf41cdc9e87eda3165f4275	58719	live
70920f33-bdbf-429a-acbc-aa2227bef98e	nationwidechildrens.org_biospecimen.TCGA-DD-A1EE.xml	6c0dc1717eed1d5489d14f0e23f6f8b6	95882	live
69336263-6aee-455c-b4a8-c409464b191f	nationwidechildrens.org_biospecimen.TCGA-33-4533.xml	9b6da03d9b3578418aca2469ab7a3192	106512	live
15b4c672-e2ea-4bc7-9146-11dc44a0cb3a	nationwidechildrens.org_biospecimen.TCGA-AA-A02E.xml	09e4bdb552d2883df8767977818d6d86	111011	live
60d344b1-21e7-40cc-b5f9-5cb25571079c	nationwidechildrens.org_biospecimen.TCGA-22-1017.xml	8e7bc92d652b43bc8b147f62d3d0501e	81613	live
2d92e04d-79da-4a86-84a4-f8934ecb5df0	nationwidechildrens.org_biospecimen.TCGA-D1-A160.xml	c7836cc7e35c1f1f1d019f4645a0e1f0	61366	live
799fe95c-6fad-4d3b-907f-7f41967e3caa	nationwidechildrens.org_biospecimen.TCGA-ZB-A966.xml	753573ad4a8fa48f35e4485c92ff2e35	43159	live
8ff6bd91-2dde-4273-b05c-d60ef3ca8609	nationwidechildrens.org_biospecimen.TCGA-2G-AAKH.xml	cba5666cedd5a4ca712c12b1febde319	48246	live
192bbf1c-4f69-463c-b9ec-8d7827c8312a	nationwidechildrens.org_biospecimen.TCGA-D3-A3C7.xml	bbc13bfe2b39492baf59de13904565d2	52302	live
841ea7db-17d0-47ff-8aa4-0ec09ae71c4a	nationwidechildrens.org_biospecimen.TCGA-KN-8435.xml	2ec6f2885e7a850529b85f347f50cf97	72708	live
8aad13fe-74ce-4def-9632-d87134427f8b	nationwidechildrens.org_biospecimen.TCGA-CV-A464.xml	b609182c82da6eabd05fedabf8110bb7	54217	live
dd616d5f-be6d-416f-a336-33c02e125e07	nationwidechildrens.org_biospecimen.TCGA-J4-AATZ.xml	8c52b50ed9b5c1f11ca513301871e7d0	41524	live
83b07f5b-8170-45f1-bd8b-9c8c9b181eeb	nationwidechildrens.org_biospecimen.TCGA-D3-A2JO.xml	6074d342b5d78e06e259f028a8523960	53953	live
66370d9f-62f0-4008-842f-f3a34e5ae323	nationwidechildrens.org_biospecimen.TCGA-A3-3343.xml	e1f33317a7de4fbf72f0eb27c81fe839	80593	live
90bff628-3b15-4fbd-a6ef-219dce2609ff	nationwidechildrens.org_biospecimen.TCGA-VQ-A8PP.xml	a32e0f0d266f445bfd3de1b51d58b950	45562	live
4c915d3c-04bf-4c7c-932f-534a9e897db7	nationwidechildrens.org_biospecimen.TCGA-LN-A49X.xml	a8ca1da907c292a4007623b21776a087	59078	live
10beded0-61b8-4ced-82c2-2f228e7cb20d	nationwidechildrens.org_biospecimen.TCGA-CV-5443.xml	96e562eb818d4e0bdcd4641b6dcd37ca	76931	live
293165b8-aa90-4918-adee-05fd1893c2f3	nationwidechildrens.org_biospecimen.TCGA-JY-A6FA.xml	daacfcdf0aa954545ee2127889f6c175	54175	live
306ef858-c76c-457d-9476-31403aa7f362	nationwidechildrens.org_biospecimen.TCGA-AD-6888.xml	4a720bcbbed0dcfb2f38edbe5079b3ed	65150	live
bd450b5e-d31c-4b39-a21b-a2689176844a	nationwidechildrens.org_biospecimen.TCGA-CC-A9FU.xml	f4f3c83a9eadf96a091ef14853419208	52262	live
36ad5bde-4f11-4583-a516-2121ce2f490b	nationwidechildrens.org_biospecimen.TCGA-ZB-A96E.xml	ea27f5f1b2dfd4ebf6669ff7862b0f7b	41519	live
020196ff-38f0-4ca1-b828-5e271471d3e7	nationwidechildrens.org_biospecimen.TCGA-19-0955.xml	d234cc629ce267c7e80919163f0e1c9c	84022	live
21802be2-29e3-4307-a572-3558cfd2f5a4	nationwidechildrens.org_biospecimen.TCGA-ER-A2NH.xml	bad94d55c1fbc26c57c28527f551f2bb	53935	live
1190043c-5cad-4564-ab8b-a3bf144ca8d2	genome.wustl.edu_biospecimen.TCGA-AB-2909.xml	d01b99d5f611715a21aa518f885376cf	51622	live
f7a7ab6a-5f55-49d7-9b33-c94b9948b5bb	nationwidechildrens.org_biospecimen.TCGA-21-5787.xml	85776d75065194ada78576876e396b8a	64508	live
33d1469e-ab8f-4815-8ffa-156a77f9da91	nationwidechildrens.org_biospecimen.TCGA-DD-A4NH.xml	992feae951cc0b3faa81fa26d4e31df3	82733	live
23eb382b-64d3-44d2-8fd8-89c8acb9c8cb	nationwidechildrens.org_biospecimen.TCGA-AA-3713.xml	5ba9640fe6781f276691a88113059e75	80459	live
812e6092-6ea3-4550-a0cc-eb9dd3c3fb61	genome.wustl.edu_biospecimen.TCGA-AB-2827.xml	3049b92c9062088d649b94d20e5ba76d	79743	live
7cbf69d1-d47c-4e3d-8476-e25b15c80bdd	nationwidechildrens.org_biospecimen.TCGA-AA-3660.xml	799cbf98f2c45fc68e5786231e058e98	78645	live
66d06bc1-7d4f-44dc-81b6-a932ab7279f0	nationwidechildrens.org_biospecimen.TCGA-HI-7171.xml	fb328ab20d365889a923288a51bdbf6a	61452	live
c0cf4f42-bbb4-4fff-b78c-6131079eb9fa	nationwidechildrens.org_biospecimen.TCGA-BR-A453.xml	a6a1ef0d378d73201125af2689773556	56356	live
a8e7ea57-f88f-4a91-8b41-d5da4eefb921	genome.wustl.edu_biospecimen.TCGA-AB-2976.xml	adf008bde7cfb2a4fdb4b04249847719	39097	live
297951f5-73e8-470e-990a-91de400c685a	nationwidechildrens.org_biospecimen.TCGA-F4-6855.xml	7567114e2c390f3fcfef33aec23a8b99	69455	live
b930c2a0-e820-4293-a223-735edcc80c4d	nationwidechildrens.org_biospecimen.TCGA-CV-6959.xml	9762d6aed51198a1bc16da8403b0c9a4	96229	live
353f9993-3a81-4872-a3b1-376d90cdb41f	nationwidechildrens.org_biospecimen.TCGA-HC-A6AN.xml	9baf2bfc68718bda29671da739800622	52298	live
8a003af0-359a-486f-a495-147452ab49d8	nationwidechildrens.org_biospecimen.TCGA-BP-5191.xml	4c925fba712675ca6022ff11c60d696c	71776	live
701b4e5a-450a-4a43-9ce3-39517ea1066e	nationwidechildrens.org_biospecimen.TCGA-V4-A9F1.xml	7dca5b012167cef62fd2fbaea16a14c2	46442	live
879ded53-b133-4daf-b8df-bbf87c54d775	nationwidechildrens.org_biospecimen.TCGA-28-1751.xml	96670101bad2e85f260ed0ff55b45edd	96293	live
ed948cc8-42ce-4475-a7bf-301c4c2ee831	nationwidechildrens.org_biospecimen.TCGA-RP-A690.xml	5f87b10d8c5a4752940e1ad4fc37c688	52299	live
1a7860bc-9794-4e7f-93d5-5b94a33de51f	nationwidechildrens.org_biospecimen.TCGA-NC-A5HG.xml	3b531d4ffede67d286364ff8252f0892	55223	live
6daa682e-c6d6-4229-b7b4-64ef6a5272e2	nationwidechildrens.org_biospecimen.TCGA-BF-AAP8.xml	56505d72355b09a3660ccefa585969c2	42994	live
89b219a6-9b44-4b19-91d2-4352a6d7db2c	nationwidechildrens.org_biospecimen.TCGA-34-7107.xml	e67c4abbbd957c20a658f8145795f47d	101716	live
75457a5d-1b91-4c63-a47b-5f8ccf0a3ff7	nationwidechildrens.org_biospecimen.TCGA-06-0174.xml	993fb0dd05345c835b11257a2b123c57	101618	live
aec78425-67b0-4df1-8ac3-1bb99878bbb6	nationwidechildrens.org_biospecimen.TCGA-08-0516.xml	21c6f79c418224ab2169e47e7a13d544	51087	live
f7838154-647c-4792-97c4-f37b13d81fbb	nationwidechildrens.org_biospecimen.TCGA-06-0210.xml	08adf70f71d41e2a631c749af085a707	198339	live
3794eb01-0d77-41b5-b80e-515d04fa9bd6	nationwidechildrens.org_biospecimen.TCGA-2G-AAGX.xml	17839a2923429de0d109e5db20a1215e	48246	live
1d625dc5-45c5-4713-8cb9-7d797792b826	nationwidechildrens.org_biospecimen.TCGA-33-AASD.xml	e38ce2126475109dd10cdbd732d73254	48965	live
abb64575-5cbc-421f-a313-d0a1c1503839	nationwidechildrens.org_biospecimen.TCGA-B0-5692.xml	c66bd858bbe6425934dc20cac06fdeeb	71859	live
47f582c2-7d43-4d90-b4b0-2af62a724874	nationwidechildrens.org_biospecimen.TCGA-B0-5102.xml	434747146c16875b372915d66173ae8d	71780	live
fbc2082b-0a61-48d0-81a9-bcc4c4205de7	nationwidechildrens.org_biospecimen.TCGA-CJ-5672.xml	02853bdbfe29776f4ef02dee15ffc2d7	79853	live
8f1a07ed-d357-45e4-a532-13a709e39d64	nationwidechildrens.org_biospecimen.TCGA-A3-3335.xml	d955ed7b9d76e592ea5fb3139e10936e	82014	live
82f9f636-fa61-452f-aea4-ce121b37c067	nationwidechildrens.org_biospecimen.TCGA-BP-5006.xml	39d004815272d45473114696a4eb4d9d	87540	live
1020dfba-2b9e-4f38-9144-9a47c5ebafba	nationwidechildrens.org_biospecimen.TCGA-XV-AB01.xml	b1df458ea2e619c095b7ba67b745bd67	43237	live
27bfca1c-6bd3-41de-8abe-afa68f19d9d5	nationwidechildrens.org_biospecimen.TCGA-AK-3430.xml	93eda08e1828a03e6a038d2d5a455621	88228	live
8d50a234-e625-40be-a2be-ebdd3223fc5c	nationwidechildrens.org_biospecimen.TCGA-UW-A72O.xml	7817673b8461023543755efd82663fa2	26570	live
1cb20e58-1356-46ec-a1bb-a29459682c1f	nationwidechildrens.org_biospecimen.TCGA-BP-4965.xml	a43b29fa120daf3d7969e5cdc598d371	89993	live
4da34f8c-ae37-4d2f-9a80-13d965f6e462	nationwidechildrens.org_biospecimen.TCGA-76-6282.xml	a9e837a4f22e2d2fee084ab64a56f5cf	55868	live
7231c2dd-efc9-4a54-ab93-a61358ce6f44	nationwidechildrens.org_biospecimen.TCGA-SN-A6IS.xml	f14ba9e3ff137337a60dd5c81d0433cd	48298	live
090e1184-acc9-42a4-922c-f3d06e6258d8	nationwidechildrens.org_biospecimen.TCGA-98-8022.xml	99bb07933385e3c0533cb3fa8c91dd07	76341	live
a2ee44d0-591f-4fb3-859b-c9f333978c7f	nationwidechildrens.org_biospecimen.TCGA-63-A5MP.xml	5570da5e26a2d2e501f1dd24948cd914	56757	live
81e1f102-2b2f-4c48-819f-8bc5d7d318af	nationwidechildrens.org_biospecimen.TCGA-ZB-A96F.xml	6fed12520ec7f8e86b71fe234b90c406	41681	live
0ea528a2-ebe7-49b0-b836-9283bb24f7a8	nationwidechildrens.org_biospecimen.TCGA-4X-A9FA.xml	9ac5e7921c021e49bfd89d18763aee2a	43137	live
671ddc4e-268c-40f2-89d5-99ed1bc4c673	nationwidechildrens.org_biospecimen.TCGA-12-0778.xml	46081301c3b18b95aa5d04eacfffd620	110192	live
18a0a1b3-b506-4a37-9255-0e865421eda1	nationwidechildrens.org_biospecimen.TCGA-CZ-5986.xml	f23d41c32f346981a9411693b40125c7	84782	live
e90ee554-8888-4a1f-8034-236a9defa227	nationwidechildrens.org_biospecimen.TCGA-06-5415.xml	691fffec19329d5444fe2d8620cdcc94	58364	live
19844559-5819-4b2d-9d4f-ea0f6d7b8663	nationwidechildrens.org_biospecimen.TCGA-60-2710.xml	dc7ce5977e5d9790efe48d994d79fd25	108999	live
a6f03144-712b-4084-a2ff-b310b039b982	nationwidechildrens.org_biospecimen.TCGA-26-6174.xml	c1a7bdda40dd7c8303f6746ea7fe2c4a	53322	live
c66d5c85-4b66-4ad7-b669-088dce144a51	nationwidechildrens.org_biospecimen.TCGA-63-A5M9.xml	7f3d35dc2f3b8d526a40e7346f738202	55096	live
617d349b-056b-48bd-99cd-0d4249018e5c	nationwidechildrens.org_biospecimen.TCGA-YG-AA3N.xml	16b030714d3bdbea04145afa402b06f2	52259	live
2a73bb8f-44a3-45b1-b4a3-5bfdfa9c7042	nationwidechildrens.org_biospecimen.TCGA-VD-AA8P.xml	28fa06828fd16f692b9c85b26d298eb7	46442	live
996c9d01-a46a-49dc-aa1e-7c2dd848a3eb	nationwidechildrens.org_biospecimen.TCGA-14-0740.xml	2741a2c795cc555714e340e9461fd43a	54128	live
a16a9c21-c0f6-4ff8-b063-2e5d6a2b529a	nationwidechildrens.org_biospecimen.TCGA-MM-A563.xml	23bc2f480a92075510b723cc2f183157	53958	live
bb5272cf-e850-4648-9a53-e59bd0f8815e	nationwidechildrens.org_biospecimen.TCGA-14-1451.xml	851f20cb1389495af41e921fde6a2422	99692	live
94644d0e-7d5d-4f11-bcdc-985e4d243e17	nationwidechildrens.org_biospecimen.TCGA-46-3767.xml	ac6948fccdd3d8a1ac037d82f05c2c31	105460	live
d57de1f3-d266-42b7-8386-c2cbd2711856	nationwidechildrens.org_biospecimen.TCGA-WD-A7RX.xml	184b51996aa30c328f7e8712956efe61	43215	live
6e30c124-1627-4778-8cbe-4c860431fb29	nationwidechildrens.org_biospecimen.TCGA-08-0246.xml	f792e2ce1ada9b747a776d533677ff07	91867	live
205bcf28-b7e0-4b71-afa9-e8f74a358b7a	nationwidechildrens.org_biospecimen.TCGA-27-2518.xml	7e8beadff439f2faf223a419e1646889	68215	live
3fbb35ab-d7a5-4f31-a19b-09e0c5b5568c	nationwidechildrens.org_biospecimen.TCGA-21-5782.xml	343a70e6603202d567312e5c98950237	64510	live
4c2d21e7-5568-4e03-9323-c2e652c80012	nationwidechildrens.org_biospecimen.TCGA-AK-3425.xml	2650372c929e404b4b57ad61db02548e	75761	live
7423548b-50ab-4753-b140-564add06476b	nationwidechildrens.org_biospecimen.TCGA-V4-A9EZ.xml	c83f0d4497e9531014dd7e3ac22d6066	46442	live
4d155fa0-e28c-4511-8222-a54854dac956	nationwidechildrens.org_biospecimen.TCGA-5G-A9ZZ.xml	0ade22ce4cbaf66ab5f8afe36fa7ce91	43158	live
4202aece-e0cb-4c3a-9a1c-9e0d7f1360e0	nationwidechildrens.org_biospecimen.TCGA-56-8308.xml	3da13f1787a91e554bfdbc633ea77caf	76241	live
5ed84954-99c9-40af-bccb-32845f9f0e75	nationwidechildrens.org_biospecimen.TCGA-D3-A1Q9.xml	db9ff5b8fc59f5df3679ca4bf1f8f149	61324	live
08e8bd71-fe52-41ac-9fb8-7b79a11503ef	nationwidechildrens.org_biospecimen.TCGA-B0-5104.xml	77dd92b75ea735d31ac7ff8fd1cc93c0	71779	live
f416a90e-c3fe-4ca6-8a7d-05e7d25d3955	nationwidechildrens.org_biospecimen.TCGA-DA-A960.xml	63086fb0136dc83ae0f8fae52eb08cc2	53898	live
900fb6b8-6e7d-4cf7-8ca8-c35ed8c1f6c3	nationwidechildrens.org_biospecimen.TCGA-85-7697.xml	9f35f4b3b831a5a889a51f94ad875b07	59493	live
942e97eb-68a8-469a-8466-273dbebeadf1	nationwidechildrens.org_biospecimen.TCGA-A3-3367.xml	5dbd34f9cb04ca662f69f2ff7db75d9b	71777	live
c86714c6-5cb2-4236-ba12-aa5bd456e838	nationwidechildrens.org_biospecimen.TCGA-B0-4823.xml	7f07d816324c643345767cf38e8c55a1	74368	live
6e6ba1c7-2d26-4d94-b7ae-a7a2e2b7149d	nationwidechildrens.org_biospecimen.TCGA-X7-A8M1.xml	0581aceaf70df45e1d316ba01312b4fe	43198	live
d657cd89-d0ec-4cb9-a087-f8d4d8bdce9b	nationwidechildrens.org_biospecimen.TCGA-19-5950.xml	460e8c288fdf96fd4675c5cd645bd3fe	58488	live
1bc2b614-373e-4359-8bd5-871bf32e80f9	nationwidechildrens.org_biospecimen.TCGA-D3-A8GE.xml	15c8c26b71ed507d19c07e1743ee8c50	53886	live
5d2755d1-e9aa-4127-9566-9e1ff9e0bfbb	nationwidechildrens.org_biospecimen.TCGA-CZ-5463.xml	ae2fd073fa6bfbc4fda6c32528073aa4	79791	live
2b4ce487-0532-4c41-bcf8-d14300fb978a	nationwidechildrens.org_biospecimen.TCGA-A3-3307.xml	9bc6f47cffa66d8deb8eac2493e8a3cb	80358	live
446aad7e-b16c-4721-8d24-54e10d5b1aba	nationwidechildrens.org_biospecimen.TCGA-BP-4776.xml	a0431fe71a3fd166b3ad7e449755877d	85093	live
18c9a5a8-c4cd-4292-824a-090bff649deb	nationwidechildrens.org_biospecimen.TCGA-BP-4968.xml	aca91b6bcc41ed46c58d1b30ea4f0c81	87531	live
f87d9c32-4ce9-4667-af1f-3f5246fc0c91	nationwidechildrens.org_biospecimen.TCGA-BP-4173.xml	e3657b06452aea19efd4277c910d1d1a	85218	live
afd275a6-f7a6-443f-9693-fbffd65ddfda	nationwidechildrens.org_biospecimen.TCGA-D3-A8GM.xml	ca961d5722e67834e7cc9e95adc74a4f	53887	live
7439bbef-f2f4-4b58-a316-e0015d66daee	nationwidechildrens.org_biospecimen.TCGA-CZ-5451.xml	1967e9c239ce8e7e311c8ac3aa8e2bf5	79986	live
c4113932-48fd-48f4-9713-a13e9f5aa223	nationwidechildrens.org_biospecimen.TCGA-85-6561.xml	f6bf3973e602ae51a72ff40619726ad0	64429	live
2f5e1724-ed44-4e0a-9c0d-703aae05a6bc	nationwidechildrens.org_biospecimen.TCGA-FA-A7DS.xml	72e34c2b8744385e64697a7d62b6eedd	53959	live
4ee43508-9dc0-45be-8a78-ac4281aefc69	nationwidechildrens.org_biospecimen.TCGA-KL-8324.xml	ddec145c1d2df2595625e3ae592b871b	70247	live
184c4b28-7a55-4423-ac36-56a3b1b5afc2	nationwidechildrens.org_biospecimen.TCGA-BP-4351.xml	8c1fdd0bbced3f587a27b07f72516714	85206	live
65b52246-593c-4311-82f3-1c4b573c40b8	nationwidechildrens.org_biospecimen.TCGA-22-5483.xml	41d47d4d4c0df14fa7d7a5fda088ff09	78104	live
456f1fcf-c4ff-4a8f-a5cb-5d10b0d86159	nationwidechildrens.org_biospecimen.TCGA-06-0139.xml	59f4af1a9e1601be53afc787f731f690	127742	live
c07a548c-fe72-4045-b03b-a5b0d268ddad	nationwidechildrens.org_biospecimen.TCGA-FW-A5DX.xml	d61f587032bf730ce193c3f2813c69b6	54763	live
4e16c4a8-729d-44e7-ad91-1b0a9dbb109b	nationwidechildrens.org_biospecimen.TCGA-MM-A84U.xml	77a1a0ec9ab5142bea21fab8955ed7f1	52143	live
50abf56b-da8c-422c-bd9f-3b5127b7de63	nationwidechildrens.org_biospecimen.TCGA-2G-AAGI.xml	bbb131c257956db9b1498516b4d6fe68	77810	live
6ad75825-3b44-4a90-b26f-98da8a6f13c5	nationwidechildrens.org_biospecimen.TCGA-12-0691.xml	d4d8242dfcc65b42be5f59cd455d7bac	116675	live
12d96be1-138c-408e-bf5a-266745b79709	nationwidechildrens.org_biospecimen.TCGA-KM-8639.xml	c00dcc2805329df3e4245aa6cd71e424	56641	live
d6fdc0b0-7a8d-4cd4-a8ae-61ed1618a3f7	nationwidechildrens.org_biospecimen.TCGA-ZB-A963.xml	3618b5a5427f4ff6e33c9bdfb4a11452	43157	live
5db34459-e6a2-4b1f-83ab-452d6e5ed02f	nationwidechildrens.org_biospecimen.TCGA-02-0337.xml	2c2590fbd93381f50c215340615feb1d	48808	live
ee4c12c1-f00d-472e-9111-95dbec75c2f2	nationwidechildrens.org_biospecimen.TCGA-27-1838.xml	334f7d85a520de6f88e21562d4fca8d0	87241	live
f6b77f39-103d-412c-ad6b-58f2cac15b9f	nationwidechildrens.org_biospecimen.TCGA-28-5207.xml	63bff8aae8ff04bdb5a043226f217c10	56590	live
a82a161f-68f5-446e-be6b-14fd43f888c3	nationwidechildrens.org_biospecimen.TCGA-DA-A95W.xml	b19b104a2454b7f87105ac1122050df7	53895	live
08081dcc-08c0-4f1c-afcc-5cebcb70db23	nationwidechildrens.org_biospecimen.TCGA-BF-A1PU.xml	ef4a0d5ac49fd2d85b7a45ee3467b688	61343	live
ebc82735-b7ce-4c38-be65-e42398d9485d	nationwidechildrens.org_biospecimen.TCGA-D3-A1QA.xml	12191fccb97ffe1699b75dea239fcaac	86279	live
6d5f3775-63fc-40b7-b18e-efb1dc280e9d	nationwidechildrens.org_biospecimen.TCGA-90-A4EE.xml	91afcd66175083ac8cf8b7dbb71ea760	56869	live
c2b2b808-e9c7-4229-8f45-947336ed5672	nationwidechildrens.org_biospecimen.TCGA-2G-AAGW.xml	862d13e15f6425b9fb1be0a1c24a4dd1	48246	live
33f83a4b-9e60-4545-85f0-272751f1b83d	nationwidechildrens.org_biospecimen.TCGA-22-5473.xml	d785a40517b96584576a60f4c384e96d	67161	live
f41b35eb-b2fe-43b8-9e5a-d938d85d3f0e	nationwidechildrens.org_biospecimen.TCGA-B0-5110.xml	d90054bd0dc89a8ba9bf701bebaca87c	74245	live
9bd33ff4-fab9-4583-a35c-dabb1a23db0e	nationwidechildrens.org_biospecimen.TCGA-G6-A8L8.xml	63253f4895aed7309d5daa263d3dcf80	53960	live
3b3116a7-4f23-4b3c-acbd-72dbe437a64b	nationwidechildrens.org_biospecimen.TCGA-CN-A6V1.xml	0ac4cc3ad13bb56a935b30a3e8660f1f	54165	live
45155999-0c09-428f-8630-cadb9089ba63	nationwidechildrens.org_biospecimen.TCGA-AA-3715.xml	1eba9cdcc390b175a7be2b73c55513f1	98015	live
e46f3534-c435-4d56-bb12-ec629064ece8	nationwidechildrens.org_biospecimen.TCGA-HF-7132.xml	03451ef7f87ce02cf3f9b216c87ae7db	59158	live
0e5248d5-0aaf-440d-941a-f2c5ff5a6a13	nationwidechildrens.org_biospecimen.TCGA-EY-A210.xml	690c58600f72b897c502e1e560bb40c8	61366	live
5d1465fb-f94a-4346-8e4d-b925210d6378	nationwidechildrens.org_biospecimen.TCGA-AA-A02H.xml	4891e408512f9fbdcbc6e3dad2925f34	111016	live
3019e216-e27d-45ee-8853-3766fffc3b03	nationwidechildrens.org_biospecimen.TCGA-CN-6020.xml	b07b418e766dd1bfc9eecd5377820c23	61758	live
10e73154-0c81-4f73-ac53-6c6dda59f864	nationwidechildrens.org_biospecimen.TCGA-CV-7429.xml	a95782ea735df890dbeb57d5cdd0b5eb	61909	live
ec38f031-e12a-455c-b386-595e54f3832b	nationwidechildrens.org_biospecimen.TCGA-CN-6021.xml	bd1fea5f5848e670acc2d32dc77a1ee8	61758	live
c1b90cef-1ba1-44a1-9b44-f8c82ca6ad74	nationwidechildrens.org_biospecimen.TCGA-2Y-A9H3.xml	bc01234e08ecca3e3162104bbe96e9c4	52261	live
82012798-3ba9-475c-89a4-e7d181f2dba7	nationwidechildrens.org_biospecimen.TCGA-KC-A7F5.xml	6cadbc06ab3e1a36f7314b55fde89008	53794	live
d893592c-b385-438c-8ca6-7985020e0938	nationwidechildrens.org_biospecimen.TCGA-DD-AAEA.xml	243222c1f592eadebfa83cb0dd05c6d6	41521	live
7144e6dd-7bf2-40cc-965a-12c6a14a89d6	nationwidechildrens.org_biospecimen.TCGA-DD-AACO.xml	d49b5dc0c2a933d8717a9d058a9e40c3	41520	live
fa55d710-89ef-454b-ab41-d4d8a2e81926	nationwidechildrens.org_biospecimen.TCGA-AA-3949.xml	0854d04651789a35434c7e5c933531a7	100640	live
7a30ab72-569e-49b4-bfed-cc0adb6d9302	nationwidechildrens.org_biospecimen.TCGA-CN-6995.xml	b524a12fc633c6a9610edc0ab4120a51	56644	live
7f9588dd-886c-43cd-8928-ee38bc6a2cda	nationwidechildrens.org_biospecimen.TCGA-KK-A6E7.xml	0d11b6397ab01183fa8ec69734aef921	55202	live
6d346f4e-ab01-4d1f-9f56-1a3c60292dea	nationwidechildrens.org_biospecimen.TCGA-DD-AACW.xml	57638b2eb708a51c05fba419a83c53af	41519	live
f2ae29ba-74c2-47d1-9db4-09d14ecaffbb	nationwidechildrens.org_biospecimen.TCGA-A6-2678.xml	932ac5e84783a8267a25571ab5b1b2eb	137517	live
85338600-a673-4a1a-b4e8-54b7ff3029a1	nationwidechildrens.org_biospecimen.TCGA-KU-A66S.xml	e4f8e9e006f5435f2b4a861831f9431b	54214	live
ef9605e2-ee6d-4329-8033-361cd6d67c4f	nationwidechildrens.org_biospecimen.TCGA-DQ-7590.xml	c036ca04a730168761c9f1bd86763963	52624	live
08e60ac3-d875-49a4-8ff5-615128029b85	genome.wustl.edu_biospecimen.TCGA-AB-2809.xml	48af5a481747d2be9c099b21bd15159c	104740	live
299e1654-090d-4746-a622-d8fcb53c166d	nationwidechildrens.org_biospecimen.TCGA-AA-3678.xml	745e5ad07f981f658a96297bfce5f7ab	91431	live
d52b2a6c-b6df-4a7f-a3de-6d7c0e61a647	nationwidechildrens.org_biospecimen.TCGA-CR-6472.xml	603fed571102aa9c6f49ac2fab04dc0a	67147	live
75082a65-7a44-4e5a-9c45-171abe4249d4	nationwidechildrens.org_biospecimen.TCGA-KM-A7QJ.xml	1c5de6f8befc271fac359e520b1eb6fa	26533	live
3d677b70-d987-40a3-8864-36db158be208	nationwidechildrens.org_biospecimen.TCGA-XU-A931.xml	9db0bd7cb96f2d50bd3535c368430c19	43169	live
3d60af65-ee62-430f-b50f-7355abc34ffe	nationwidechildrens.org_biospecimen.TCGA-D1-A1NZ.xml	c149d39695fbfbc66431f4473a1f8c60	61371	live
e9e241fd-c89b-4e09-bcf3-20c48b9fa096	nationwidechildrens.org_biospecimen.TCGA-06-0149.xml	6b5d17e6708d34e78f224888123dbfb2	51112	live
f942d3c8-2185-40b0-be6e-00593167fadb	nationwidechildrens.org_biospecimen.TCGA-KU-A66T.xml	2a8a19071c81f4d27add73de3eed3585	54215	live
9ac147a2-a3a2-4e50-a2c0-ccab1a4b17ce	nationwidechildrens.org_biospecimen.TCGA-EY-A1GR.xml	e5d74ddfd4c6a4003915283061428942	61373	live
4a0faaae-8085-4695-a59d-46fadc766d7a	nationwidechildrens.org_biospecimen.TCGA-G3-A5SI.xml	80b2b7d2b0ecd973478234288be99889	57222	live
27012a89-61be-41d1-867f-9994da505296	nationwidechildrens.org_biospecimen.TCGA-BG-A0M2.xml	478dc3dda518d22874862aae28008fe9	82285	live
b578cad3-c8db-448d-bc2c-e4a9d6381736	nationwidechildrens.org_biospecimen.TCGA-LN-A9FO.xml	2b260338cbce9e5ec9260b143d03c5b1	54115	live
62cb5a20-4222-4a18-b9d2-9ef46f236b34	nationwidechildrens.org_biospecimen.TCGA-IN-A6RP.xml	530fb8aa7b3651ba1014679e02fe6b91	54799	live
64650237-8adc-4f62-99ad-4df30c578d33	nationwidechildrens.org_biospecimen.TCGA-EO-A3L0.xml	4b75b5a52d4134eb864aedd11e6511fa	56382	live
1462edb7-76fc-472a-abfe-2256e224a7ae	nationwidechildrens.org_biospecimen.TCGA-4N-A93T.xml	70e42b96533ab7384b75e169e1975910	59426	live
f2ae2add-de54-43e6-b2c5-dac351afd256	nationwidechildrens.org_biospecimen.TCGA-KK-A6E2.xml	9c5b0a6e48c79998525a6ac61d76a488	56861	live
57c54fea-8d16-4b23-bf81-d74a38f9513b	nationwidechildrens.org_biospecimen.TCGA-BG-A0MS.xml	2c9380cc229b9f2194930cf1a002fcf8	77363	live
c26697bd-9ce3-4eaa-8de4-4609f52fe7b1	nationwidechildrens.org_biospecimen.TCGA-CR-7391.xml	ff273eb8dd5b701fc44e6ac2189d747d	57285	live
7f442402-1d43-4adc-9709-622bd18fec6d	nationwidechildrens.org_biospecimen.TCGA-CH-5738.xml	f50cc2f165edb0cc6d9ace8fa38f476e	61709	live
2a947e80-dfbd-4f7c-9cac-58484ad17b6a	nationwidechildrens.org_biospecimen.TCGA-AA-3516.xml	4a2caec8272d826e16694987f7a2102d	135872	live
